row,author,species,numInd,p/i,continent,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
521, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453016,SRR2397086,Machado:Homestead:Florida:North_America:May:01:2011:P_11_1
522, Machado,Drosophila_simulans,65,P,North_America,USA,Pennsylania,Linvilla,39.88,-75.41,2010,Jul,01,SAMN03453017,SRR2397087,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals
523, Machado,Drosophila_simulans,50,P,North_America,USA,Pennsylania,Linvilla,39.88,-75.41,2010,Sep,01,SAMN03453018,SRR2397088,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals
524, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452970,SRR2397040,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_21_1
525, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452912,SRR2859308,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_19_1
526, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452983,SRR2859255,Machado:Homestead:Florida:North_America:May:01:2011:J_15_1
527, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452843,SRR2859127,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_10_1
528, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452874,SRR2396944,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_24_1
529, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453003,SRR2397073,Machado:Homestead:Florida:North_America:May:01:2011:N_9_1
530, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452803,SRR2396873,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_14_1
531, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452819,SRR2396889,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_8_1
532, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452859,SRR2859169,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_18_1
533, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452868,SRR2859196,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_12_1
534, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452780,SRR2859186,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_19_1
535, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452808,SRR2859340,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_2_1
536, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452909,SRR2396979,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_13_1
537, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452845,SRR2859131,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_14_1
538, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452761,SRR2396831,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_1_1
539, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452938,SRR2859176,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_3_1
540, Palmieri,Drosophila_simulans,43,P,Africa,Madagascar,NA,NA,-19.873,47.0291,1998,Mar,19,SAMN02713493,SRR1210633,Palmieri:NA:NA:Africa:Mar:19:1998:M252-DNA
541, Sedghifar,Illumina_HiSeq_2000,33,P,North_America,USA,Florida,Miami,25.74,-80.42,2011,Sep,NA,SAMN04383927,SRR3084252,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida
542, Sedghifar,Illumina_HiSeq_2000,33,P,North_America,USA,Rhode_Island,Providence,41.84,-71.4,2011,Sep,NA,SAMN04390155,SRR3091655,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island
543, Sedghifar,Illumina_HiSeq_2000,25,P,North_America,USA,Virginia,Richmod,37.57,-77.4,2011,Sep,NA,SAMN10233404,SRR8038347,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia
544, Sedghifar,Illumina_HiSeq_2000,50,P,North_America,USA,North_Carolina,Raleigh,35.5,-78.38,2011,Sep,NA,SAMN10233405,SRR8038348,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina
545, Sedghifar,Illumina_HiSeq_2000,50,P,North_America,USA,Maine,Fairfield,44.68,-69.69,2011,Sep,NA,SAMN10233402,SRR8038349,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine
546, Sedghifar,Illumina_HiSeq_2000,34,P,North_America,USA,New_Jersey,Princeton,40.33,-74.73,2011,Sep,NA,SAMN10233403,SRR8038350,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey
547, Sedghifar,Illumina_HiSeq_2000,18,P,North_America,USA,Panama,Panama_City,8.6,-79.3,2012,Jan,NA,SAMN10233408,SRR8038351,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama
548, Sedghifar,Illumina_HiSeq_2000,50,P,North_America,USA,South_Carolina,Conway,33.89,-78.95,2011,Sep,NA,SAMN10233406,SRR8038352,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina
549, Sedghifar,Illumina_HiSeq_2000,45,P,North_America,USA,Georgia,Savannah,32.05,-81.11,2011,Sep,NA,SAMN10233407,SRR8038353,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia
550, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157253,SRR3585384,Signor:Zuma:California:North_America:Feb:11:2012:Sz100
551, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157254,SRR3585385,Signor:Zuma:California:North_America:Feb:11:2012:Sz101
552, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157263,SRR3585386,Signor:Zuma:California:North_America:Feb:11:2012:Sz116
553, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157353,SRR3585387,Signor:Zuma:California:North_America:Feb:11:2012:Sz24
554, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157354,SRR3585388,Signor:Zuma:California:North_America:Feb:11:2012:Sz240
555, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157355,SRR3585389,Signor:Zuma:California:North_America:Feb:11:2012:Sz241
556, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157356,SRR3585390,Signor:Zuma:California:North_America:Feb:11:2012:Sz243
557, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157357,SRR3585391,Signor:Zuma:California:North_America:Feb:11:2012:Sz244
558, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157358,SRR3585392,Signor:Zuma:California:North_America:Feb:11:2012:Sz246
559, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157359,SRR3585393,Signor:Zuma:California:North_America:Feb:11:2012:Sz248
560, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157360,SRR3585394,Signor:Zuma:California:North_America:Feb:11:2012:Sz249
561, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157361,SRR3585395,Signor:Zuma:California:North_America:Feb:11:2012:Sz252
562, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157362,SRR3585396,Signor:Zuma:California:North_America:Feb:11:2012:Sz253
563, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157264,SRR3585397,Signor:Zuma:California:North_America:Feb:11:2012:Sz12
564, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157363,SRR3585398,Signor:Zuma:California:North_America:Feb:11:2012:Sz254
565, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157364,SRR3585399,Signor:Zuma:California:North_America:Feb:11:2012:Sz257
566, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157365,SRR3585400,Signor:Zuma:California:North_America:Feb:11:2012:Sz259
567, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157366,SRR3585401,Signor:Zuma:California:North_America:Feb:11:2012:Sz26
568, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157367,SRR3585402,Signor:Zuma:California:North_America:Feb:11:2012:Sz261
569, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157368,SRR3585403,Signor:Zuma:California:North_America:Feb:11:2012:Sz262
570, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157369,SRR3585404,Signor:Zuma:California:North_America:Feb:11:2012:Sz265
571, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157370,SRR3585405,Signor:Zuma:California:North_America:Feb:11:2012:Sz266
572, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157371,SRR3585406,Signor:Zuma:California:North_America:Feb:11:2012:Sz267
573, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157372,SRR3585407,Signor:Zuma:California:North_America:Feb:11:2012:Sz268
574, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157265,SRR3585408,Signor:Zuma:California:North_America:Feb:11:2012:Sz120
575, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157373,SRR3585409,Signor:Zuma:California:North_America:Feb:11:2012:Sz27
576, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157374,SRR3585410,Signor:Zuma:California:North_America:Feb:11:2012:Sz270
577, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157375,SRR3585411,Signor:Zuma:California:North_America:Feb:11:2012:Sz271
578, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157376,SRR3585412,Signor:Zuma:California:North_America:Feb:11:2012:Sz272
579, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157377,SRR3585413,Signor:Zuma:California:North_America:Feb:11:2012:Sz274
580, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157378,SRR3585414,Signor:Zuma:California:North_America:Feb:11:2012:Sz275
581, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157379,SRR3585415,Signor:Zuma:California:North_America:Feb:11:2012:Sz281
582, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157380,SRR3585416,Signor:Zuma:California:North_America:Feb:11:2012:Sz282
583, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157381,SRR3585417,Signor:Zuma:California:North_America:Feb:11:2012:Sz285
584, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157382,SRR3585418,Signor:Zuma:California:North_America:Feb:11:2012:Sz286
585, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157266,SRR3585419,Signor:Zuma:California:North_America:Feb:11:2012:Sz121
586, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157383,SRR3585420,Signor:Zuma:California:North_America:Feb:11:2012:Sz287
587, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157384,SRR3585421,Signor:Zuma:California:North_America:Feb:11:2012:Sz288
588, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157385,SRR3585422,Signor:Zuma:California:North_America:Feb:11:2012:Sz289
589, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157386,SRR3585423,Signor:Zuma:California:North_America:Feb:11:2012:Sz29
590, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157387,SRR3585424,Signor:Zuma:California:North_America:Feb:11:2012:Sz291
591, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157388,SRR3585425,Signor:Zuma:California:North_America:Feb:11:2012:Sz293
592, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157389,SRR3585426,Signor:Zuma:California:North_America:Feb:11:2012:Sz298
593, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157390,SRR3585427,Signor:Zuma:California:North_America:Feb:11:2012:Sz299
594, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157391,SRR3585428,Signor:Zuma:California:North_America:Feb:11:2012:Sz3
595, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157392,SRR3585429,Signor:Zuma:California:North_America:Feb:11:2012:Sz30
596, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157267,SRR3585430,Signor:Zuma:California:North_America:Feb:11:2012:Sz123
597, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157393,SRR3585431,Signor:Zuma:California:North_America:Feb:11:2012:Sz31
598, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157394,SRR3585432,Signor:Zuma:California:North_America:Feb:11:2012:Sz33
599, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157395,SRR3585433,Signor:Zuma:California:North_America:Feb:11:2012:Sz35
600, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157396,SRR3585434,Signor:Zuma:California:North_America:Feb:11:2012:Sz37
601, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157397,SRR3585435,Signor:Zuma:California:North_America:Feb:11:2012:Sz39
602, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157398,SRR3585436,Signor:Zuma:California:North_America:Feb:11:2012:Sz4
603, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157399,SRR3585437,Signor:Zuma:California:North_America:Feb:11:2012:Sz40
604, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157400,SRR3585438,Signor:Zuma:California:North_America:Feb:11:2012:Sz41
605, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157401,SRR3585439,Signor:Zuma:California:North_America:Feb:11:2012:Sz43
606, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157402,SRR3585440,Signor:Zuma:California:North_America:Feb:11:2012:Sz45
607, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157268,SRR3585441,Signor:Zuma:California:North_America:Feb:11:2012:Sz124
608, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157403,SRR3585442,Signor:Zuma:California:North_America:Feb:11:2012:Sz46
609, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157404,SRR3585443,Signor:Zuma:California:North_America:Feb:11:2012:Sz47
610, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157405,SRR3585444,Signor:Zuma:California:North_America:Feb:11:2012:Sz48
611, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157406,SRR3585445,Signor:Zuma:California:North_America:Feb:11:2012:Sz49
612, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157407,SRR3585446,Signor:Zuma:California:North_America:Feb:11:2012:Sz5
613, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157408,SRR3585447,Signor:Zuma:California:North_America:Feb:11:2012:Sz52
614, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157409,SRR3585448,Signor:Zuma:California:North_America:Feb:11:2012:Sz53
615, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157410,SRR3585449,Signor:Zuma:California:North_America:Feb:11:2012:Sz54
616, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157411,SRR3585450,Signor:Zuma:California:North_America:Feb:11:2012:Sz56
617, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157412,SRR3585451,Signor:Zuma:California:North_America:Feb:11:2012:Sz57
618, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157269,SRR3585452,Signor:Zuma:California:North_America:Feb:11:2012:Sz125
619, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157413,SRR3585453,Signor:Zuma:California:North_America:Feb:11:2012:Sz58
620, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157414,SRR3585454,Signor:Zuma:California:North_America:Feb:11:2012:Sz6
621, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157415,SRR3585455,Signor:Zuma:California:North_America:Feb:11:2012:Sz60
622, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157416,SRR3585456,Signor:Zuma:California:North_America:Feb:11:2012:Sz62
623, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157417,SRR3585457,Signor:Zuma:California:North_America:Feb:11:2012:Sz64
624, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157418,SRR3585458,Signor:Zuma:California:North_America:Feb:11:2012:Sz65
625, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157419,SRR3585459,Signor:Zuma:California:North_America:Feb:11:2012:Sz68
626, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157420,SRR3585460,Signor:Zuma:California:North_America:Feb:11:2012:Sz71
627, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157421,SRR3585461,Signor:Zuma:California:North_America:Feb:11:2012:Sz75
628, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157422,SRR3585462,Signor:Zuma:California:North_America:Feb:11:2012:Sz76
629, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157270,SRR3585463,Signor:Zuma:California:North_America:Feb:11:2012:Sz126
630, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157423,SRR3585464,Signor:Zuma:California:North_America:Feb:11:2012:Sz77
631, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157424,SRR3585465,Signor:Zuma:California:North_America:Feb:11:2012:Sz8
632, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157425,SRR3585466,Signor:Zuma:California:North_America:Feb:11:2012:Sz80
633, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157426,SRR3585467,Signor:Zuma:California:North_America:Feb:11:2012:Sz82
634, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157427,SRR3585468,Signor:Zuma:California:North_America:Feb:11:2012:Sz83
635, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157428,SRR3585469,Signor:Zuma:California:North_America:Feb:11:2012:Sz84
636, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157429,SRR3585470,Signor:Zuma:California:North_America:Feb:11:2012:Sz87
637, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157430,SRR3585471,Signor:Zuma:California:North_America:Feb:11:2012:Sz9
638, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157431,SRR3585472,Signor:Zuma:California:North_America:Feb:11:2012:Sz90
639, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157432,SRR3585473,Signor:Zuma:California:North_America:Feb:11:2012:Sz91
640, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157271,SRR3585474,Signor:Zuma:California:North_America:Feb:11:2012:Sz127
641, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157433,SRR3585475,Signor:Zuma:California:North_America:Feb:11:2012:Sz93
642, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157434,SRR3585476,Signor:Zuma:California:North_America:Feb:11:2012:Sz97
643, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157435,SRR3585477,Signor:Zuma:California:North_America:Feb:11:2012:Sz99
644, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157272,SRR3585478,Signor:Zuma:California:North_America:Feb:11:2012:Sz128
645, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157255,SRR3585479,Signor:Zuma:California:North_America:Feb:11:2012:Sz102
646, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157273,SRR3585480,Signor:Zuma:California:North_America:Feb:11:2012:Sz129
647, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157274,SRR3585481,Signor:Zuma:California:North_America:Feb:11:2012:Sz13
648, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157275,SRR3585482,Signor:Zuma:California:North_America:Feb:11:2012:Sz130
649, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157276,SRR3585484,Signor:Zuma:California:North_America:Feb:11:2012:Sz131
650, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157277,SRR3585485,Signor:Zuma:California:North_America:Feb:11:2012:Sz133
651, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157278,SRR3585486,Signor:Zuma:California:North_America:Feb:11:2012:Sz135
652, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157279,SRR3585487,Signor:Zuma:California:North_America:Feb:11:2012:Sz136
653, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157280,SRR3585488,Signor:Zuma:California:North_America:Feb:11:2012:Sz137
654, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157281,SRR3585489,Signor:Zuma:California:North_America:Feb:11:2012:Sz138
655, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157282,SRR3585490,Signor:Zuma:California:North_America:Feb:11:2012:Sz139
656, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157256,SRR3585491,Signor:Zuma:California:North_America:Feb:11:2012:Sz103
657, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157283,SRR3585492,Signor:Zuma:California:North_America:Feb:11:2012:Sz14
658, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157284,SRR3585493,Signor:Zuma:California:North_America:Feb:11:2012:Sz140
659, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157285,SRR3585494,Signor:Zuma:California:North_America:Feb:11:2012:Sz141
